Ausbildungsfeld,Canton,Ausbildungstyp,Geschlecht_Total,Geschlecht_Vollschulisch,Geschlecht_Dual,Mann_Total,Mann_Vollschulisch,Mann_Dual,Frau_Total,Frau_Vollschulisch,Frau_Dual
Elektrizität und Energie,BE,abt-total,484,5,479,470,4,466,14,1,13
Elektrizität und Energie,BE,EFZ,464,0,464,451,0,451,13,0,13
Elektrizität und Energie,BE,EBA,20,5,15,19,4,15,1,1,0
Elektrizität und Energie,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,LU,abt-total,262,0,262,261,0,261,1,0,1
Elektrizität und Energie,LU,EFZ,237,0,237,236,0,236,1,0,1
Elektrizität und Energie,LU,EBA,25,0,25,25,0,25,0,0,0
Elektrizität und Energie,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,UR,abt-total,30,0,30,30,0,30,0,0,0
Elektrizität und Energie,UR,EFZ,29,0,29,29,0,29,0,0,0
Elektrizität und Energie,UR,EBA,1,0,1,1,0,1,0,0,0
Elektrizität und Energie,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,SZ,abt-total,71,0,71,69,0,69,2,0,2
Elektrizität und Energie,SZ,EFZ,62,0,62,60,0,60,2,0,2
Elektrizität und Energie,SZ,EBA,9,0,9,9,0,9,0,0,0
Elektrizität und Energie,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,OW,abt-total,24,0,24,22,0,22,2,0,2
Elektrizität und Energie,OW,EFZ,23,0,23,21,0,21,2,0,2
Elektrizität und Energie,OW,EBA,1,0,1,1,0,1,0,0,0
Elektrizität und Energie,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,NW,abt-total,19,0,19,18,0,18,1,0,1
Elektrizität und Energie,NW,EFZ,19,0,19,18,0,18,1,0,1
Elektrizität und Energie,NW,EBA,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,GL,abt-total,29,0,29,29,0,29,0,0,0
Elektrizität und Energie,GL,EFZ,26,0,26,26,0,26,0,0,0
Elektrizität und Energie,GL,EBA,3,0,3,3,0,3,0,0,0
Elektrizität und Energie,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,ZG,abt-total,84,0,84,84,0,84,0,0,0
Elektrizität und Energie,ZG,EFZ,83,0,83,83,0,83,0,0,0
Elektrizität und Energie,ZG,EBA,1,0,1,1,0,1,0,0,0
Elektrizität und Energie,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,FR,abt-total,139,0,139,135,0,135,4,0,4
Elektrizität und Energie,FR,EFZ,131,0,131,127,0,127,4,0,4
Elektrizität und Energie,FR,EBA,8,0,8,8,0,8,0,0,0
Elektrizität und Energie,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,SO,abt-total,117,0,117,114,0,114,3,0,3
Elektrizität und Energie,SO,EFZ,104,0,104,101,0,101,3,0,3
Elektrizität und Energie,SO,EBA,13,0,13,13,0,13,0,0,0
Elektrizität und Energie,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,BS,abt-total,151,0,151,147,0,147,4,0,4
Elektrizität und Energie,BS,EFZ,139,0,139,135,0,135,4,0,4
Elektrizität und Energie,BS,EBA,12,0,12,12,0,12,0,0,0
Elektrizität und Energie,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,BL,abt-total,122,0,122,118,0,118,4,0,4
Elektrizität und Energie,BL,EFZ,115,0,115,111,0,111,4,0,4
Elektrizität und Energie,BL,EBA,7,0,7,7,0,7,0,0,0
Elektrizität und Energie,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,SH,abt-total,37,0,37,35,0,35,2,0,2
Elektrizität und Energie,SH,EFZ,35,0,35,33,0,33,2,0,2
Elektrizität und Energie,SH,EBA,2,0,2,2,0,2,0,0,0
Elektrizität und Energie,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,AR,abt-total,21,0,21,20,0,20,1,0,1
Elektrizität und Energie,AR,EFZ,21,0,21,20,0,20,1,0,1
Elektrizität und Energie,AR,EBA,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,AI,abt-total,8,0,8,8,0,8,0,0,0
Elektrizität und Energie,AI,EFZ,7,0,7,7,0,7,0,0,0
Elektrizität und Energie,AI,EBA,1,0,1,1,0,1,0,0,0
Elektrizität und Energie,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,SG,abt-total,296,0,296,289,0,289,7,0,7
Elektrizität und Energie,SG,EFZ,275,0,275,268,0,268,7,0,7
Elektrizität und Energie,SG,EBA,21,0,21,21,0,21,0,0,0
Elektrizität und Energie,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,GR,abt-total,137,0,137,136,0,136,1,0,1
Elektrizität und Energie,GR,EFZ,127,0,127,126,0,126,1,0,1
Elektrizität und Energie,GR,EBA,10,0,10,10,0,10,0,0,0
Elektrizität und Energie,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,AG,abt-total,304,0,304,293,0,293,11,0,11
Elektrizität und Energie,AG,EFZ,304,0,304,293,0,293,11,0,11
Elektrizität und Energie,AG,EBA,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,TG,abt-total,139,0,139,137,0,137,2,0,2
Elektrizität und Energie,TG,EFZ,127,0,127,125,0,125,2,0,2
Elektrizität und Energie,TG,EBA,12,0,12,12,0,12,0,0,0
Elektrizität und Energie,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,TI,abt-total,182,0,182,182,0,182,0,0,0
Elektrizität und Energie,TI,EFZ,174,0,174,174,0,174,0,0,0
Elektrizität und Energie,TI,EBA,8,0,8,8,0,8,0,0,0
Elektrizität und Energie,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,VD,abt-total,343,0,343,332,0,332,11,0,11
Elektrizität und Energie,VD,EFZ,317,0,317,306,0,306,11,0,11
Elektrizität und Energie,VD,EBA,26,0,26,26,0,26,0,0,0
Elektrizität und Energie,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,VS,abt-total,213,0,213,211,0,211,2,0,2
Elektrizität und Energie,VS,EFZ,196,0,196,194,0,194,2,0,2
Elektrizität und Energie,VS,EBA,17,0,17,17,0,17,0,0,0
Elektrizität und Energie,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,NE,abt-total,65,0,65,64,0,64,1,0,1
Elektrizität und Energie,NE,EFZ,64,0,64,63,0,63,1,0,1
Elektrizität und Energie,NE,EBA,1,0,1,1,0,1,0,0,0
Elektrizität und Energie,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,GE,abt-total,61,0,61,61,0,61,0,0,0
Elektrizität und Energie,GE,EFZ,58,0,58,58,0,58,0,0,0
Elektrizität und Energie,GE,EBA,3,0,3,3,0,3,0,0,0
Elektrizität und Energie,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,JU,abt-total,36,0,36,35,0,35,1,0,1
Elektrizität und Energie,JU,EFZ,36,0,36,35,0,35,1,0,1
Elektrizität und Energie,JU,EBA,0,0,0,0,0,0,0,0,0
Elektrizität und Energie,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,,abt-total,1954,555,1399,1901,540,1361,53,15,38
Elektronik und Automation,,EFZ,1954,555,1399,1901,540,1361,53,15,38
Elektronik und Automation,,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,ZH,abt-total,244,35,209,239,33,206,5,2,3
Elektronik und Automation,ZH,EFZ,244,35,209,239,33,206,5,2,3
Elektronik und Automation,ZH,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,BE,abt-total,215,71,144,204,68,136,11,3,8
Elektronik und Automation,BE,EFZ,215,71,144,204,68,136,11,3,8
Elektronik und Automation,BE,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,LU,abt-total,77,0,77,72,0,72,5,0,5
Elektronik und Automation,LU,EFZ,77,0,77,72,0,72,5,0,5
Elektronik und Automation,LU,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,UR,abt-total,5,0,5,5,0,5,0,0,0
Elektronik und Automation,UR,EFZ,5,0,5,5,0,5,0,0,0
Elektronik und Automation,UR,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,SZ,abt-total,24,0,24,24,0,24,0,0,0
Elektronik und Automation,SZ,EFZ,24,0,24,24,0,24,0,0,0
Elektronik und Automation,SZ,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,OW,abt-total,6,0,6,6,0,6,0,0,0
Elektronik und Automation,OW,EFZ,6,0,6,6,0,6,0,0,0
Elektronik und Automation,OW,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,NW,abt-total,5,0,5,5,0,5,0,0,0
Elektronik und Automation,NW,EFZ,5,0,5,5,0,5,0,0,0
Elektronik und Automation,NW,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,GL,abt-total,13,0,13,13,0,13,0,0,0
Elektronik und Automation,GL,EFZ,13,0,13,13,0,13,0,0,0
Elektronik und Automation,GL,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,ZG,abt-total,39,0,39,39,0,39,0,0,0
Elektronik und Automation,ZG,EFZ,39,0,39,39,0,39,0,0,0
Elektronik und Automation,ZG,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,FR,abt-total,98,40,58,95,40,55,3,0,3
Elektronik und Automation,FR,EFZ,98,40,58,95,40,55,3,0,3
Elektronik und Automation,FR,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,SO,abt-total,51,0,51,49,0,49,2,0,2
Elektronik und Automation,SO,EFZ,51,0,51,49,0,49,2,0,2
Elektronik und Automation,SO,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,BS,abt-total,31,0,31,30,0,30,1,0,1
Elektronik und Automation,BS,EFZ,31,0,31,30,0,30,1,0,1
Elektronik und Automation,BS,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,BL,abt-total,23,0,23,23,0,23,0,0,0
Elektronik und Automation,BL,EFZ,23,0,23,23,0,23,0,0,0
Elektronik und Automation,BL,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,SH,abt-total,26,0,26,24,0,24,2,0,2
Elektronik und Automation,SH,EFZ,26,0,26,24,0,24,2,0,2
Elektronik und Automation,SH,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,AR,abt-total,8,0,8,8,0,8,0,0,0
Elektronik und Automation,AR,EFZ,8,0,8,8,0,8,0,0,0
Elektronik und Automation,AR,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,AI,abt-total,2,0,2,2,0,2,0,0,0
Elektronik und Automation,AI,EFZ,2,0,2,2,0,2,0,0,0
Elektronik und Automation,AI,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,SG,abt-total,102,0,102,99,0,99,3,0,3
Elektronik und Automation,SG,EFZ,102,0,102,99,0,99,3,0,3
Elektronik und Automation,SG,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,GR,abt-total,47,0,47,46,0,46,1,0,1
Elektronik und Automation,GR,EFZ,47,0,47,46,0,46,1,0,1
Elektronik und Automation,GR,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,AG,abt-total,151,0,151,148,0,148,3,0,3
Elektronik und Automation,AG,EFZ,151,0,151,148,0,148,3,0,3
Elektronik und Automation,AG,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,TG,abt-total,44,0,44,44,0,44,0,0,0
Elektronik und Automation,TG,EFZ,44,0,44,44,0,44,0,0,0
Elektronik und Automation,TG,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,TI,abt-total,103,72,31,102,72,30,1,0,1
Elektronik und Automation,TI,EFZ,103,72,31,102,72,30,1,0,1
Elektronik und Automation,TI,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,VD,abt-total,210,120,90,206,117,89,4,3,1
Elektronik und Automation,VD,EFZ,210,120,90,206,117,89,4,3,1
Elektronik und Automation,VD,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,VS,abt-total,79,36,43,77,35,42,2,1,1
Elektronik und Automation,VS,EFZ,79,36,43,77,35,42,2,1,1
Elektronik und Automation,VS,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,NE,abt-total,96,80,16,91,78,13,5,2,3
Elektronik und Automation,NE,EFZ,96,80,16,91,78,13,5,2,3
Elektronik und Automation,NE,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,GE,abt-total,223,79,144,219,75,144,4,4,0
Elektronik und Automation,GE,EFZ,223,79,144,219,75,144,4,4,0
Elektronik und Automation,GE,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Elektronik und Automation,JU,abt-total,32,22,10,31,22,9,1,0,1
Elektronik und Automation,JU,EFZ,32,22,10,31,22,9,1,0,1
Elektronik und Automation,JU,EBA,0,0,0,0,0,0,0,0,0
Elektronik und Automation,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,,abt-total,669,55,614,447,35,412,222,20,202
Chemie und Verfahrenstechnik,,EFZ,669,55,614,447,35,412,222,20,202
Chemie und Verfahrenstechnik,,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,ZH,abt-total,66,0,66,46,0,46,20,0,20
Chemie und Verfahrenstechnik,ZH,EFZ,66,0,66,46,0,46,20,0,20
Chemie und Verfahrenstechnik,ZH,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,BE,abt-total,36,0,36,22,0,22,14,0,14
Chemie und Verfahrenstechnik,BE,EFZ,36,0,36,22,0,22,14,0,14
Chemie und Verfahrenstechnik,BE,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,LU,abt-total,11,0,11,8,0,8,3,0,3
Chemie und Verfahrenstechnik,LU,EFZ,11,0,11,8,0,8,3,0,3
Chemie und Verfahrenstechnik,LU,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,UR,abt-total,1,0,1,1,0,1,0,0,0
Chemie und Verfahrenstechnik,UR,EFZ,1,0,1,1,0,1,0,0,0
Chemie und Verfahrenstechnik,UR,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,SZ,abt-total,2,0,2,2,0,2,0,0,0
Chemie und Verfahrenstechnik,SZ,EFZ,2,0,2,2,0,2,0,0,0
Chemie und Verfahrenstechnik,SZ,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,OW,abt-total,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,OW,EFZ,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,OW,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,NW,abt-total,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,NW,EFZ,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,NW,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,GL,abt-total,1,0,1,1,0,1,0,0,0
Chemie und Verfahrenstechnik,GL,EFZ,1,0,1,1,0,1,0,0,0
Chemie und Verfahrenstechnik,GL,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,ZG,abt-total,6,0,6,4,0,4,2,0,2
Chemie und Verfahrenstechnik,ZG,EFZ,6,0,6,4,0,4,2,0,2
Chemie und Verfahrenstechnik,ZG,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,FR,abt-total,27,0,27,8,0,8,19,0,19
Chemie und Verfahrenstechnik,FR,EFZ,27,0,27,8,0,8,19,0,19
Chemie und Verfahrenstechnik,FR,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,SO,abt-total,1,0,1,1,0,1,0,0,0
Chemie und Verfahrenstechnik,SO,EFZ,1,0,1,1,0,1,0,0,0
Chemie und Verfahrenstechnik,SO,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,BS,abt-total,79,0,79,57,0,57,22,0,22
Chemie und Verfahrenstechnik,BS,EFZ,79,0,79,57,0,57,22,0,22
Chemie und Verfahrenstechnik,BS,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,BL,abt-total,105,0,105,73,0,73,32,0,32
Chemie und Verfahrenstechnik,BL,EFZ,105,0,105,73,0,73,32,0,32
Chemie und Verfahrenstechnik,BL,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,SH,abt-total,14,0,14,10,0,10,4,0,4
Chemie und Verfahrenstechnik,SH,EFZ,14,0,14,10,0,10,4,0,4
Chemie und Verfahrenstechnik,SH,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,AR,abt-total,6,0,6,3,0,3,3,0,3
Chemie und Verfahrenstechnik,AR,EFZ,6,0,6,3,0,3,3,0,3
Chemie und Verfahrenstechnik,AR,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,AI,abt-total,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,AI,EFZ,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,AI,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,SG,abt-total,24,0,24,17,0,17,7,0,7
Chemie und Verfahrenstechnik,SG,EFZ,24,0,24,17,0,17,7,0,7
Chemie und Verfahrenstechnik,SG,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,GR,abt-total,14,0,14,8,0,8,6,0,6
Chemie und Verfahrenstechnik,GR,EFZ,14,0,14,8,0,8,6,0,6
Chemie und Verfahrenstechnik,GR,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,AG,abt-total,56,0,56,40,0,40,16,0,16
Chemie und Verfahrenstechnik,AG,EFZ,56,0,56,40,0,40,16,0,16
Chemie und Verfahrenstechnik,AG,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,TG,abt-total,5,0,5,2,0,2,3,0,3
Chemie und Verfahrenstechnik,TG,EFZ,5,0,5,2,0,2,3,0,3
Chemie und Verfahrenstechnik,TG,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,TI,abt-total,25,1,24,18,1,17,7,0,7
Chemie und Verfahrenstechnik,TI,EFZ,25,1,24,18,1,17,7,0,7
Chemie und Verfahrenstechnik,TI,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,VD,abt-total,62,17,45,38,9,29,24,8,16
Chemie und Verfahrenstechnik,VD,EFZ,62,17,45,38,9,29,24,8,16
Chemie und Verfahrenstechnik,VD,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,VS,abt-total,74,35,39,57,23,34,17,12,5
Chemie und Verfahrenstechnik,VS,EFZ,74,35,39,57,23,34,17,12,5
Chemie und Verfahrenstechnik,VS,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,NE,abt-total,10,0,10,6,0,6,4,0,4
Chemie und Verfahrenstechnik,NE,EFZ,10,0,10,6,0,6,4,0,4
Chemie und Verfahrenstechnik,NE,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,GE,abt-total,38,0,38,21,0,21,17,0,17
Chemie und Verfahrenstechnik,GE,EFZ,38,0,38,21,0,21,17,0,17
Chemie und Verfahrenstechnik,GE,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,JU,abt-total,6,2,4,4,2,2,2,0,2
Chemie und Verfahrenstechnik,JU,EFZ,6,2,4,4,2,2,2,0,2
Chemie und Verfahrenstechnik,JU,EBA,0,0,0,0,0,0,0,0,0
Chemie und Verfahrenstechnik,JU,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",,abt-total,4397,31,4366,4165,28,4137,232,3,229
"Kraftfahrzeuge, Schiffe und Flugzeuge",,EFZ,3804,31,3773,3583,28,3555,221,3,218
"Kraftfahrzeuge, Schiffe und Flugzeuge",,EBA,593,0,593,582,0,582,11,0,11
"Kraftfahrzeuge, Schiffe und Flugzeuge",,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",ZH,abt-total,637,0,637,610,0,610,27,0,27
"Kraftfahrzeuge, Schiffe und Flugzeuge",ZH,EFZ,547,0,547,522,0,522,25,0,25
"Kraftfahrzeuge, Schiffe und Flugzeuge",ZH,EBA,90,0,90,88,0,88,2,0,2
"Kraftfahrzeuge, Schiffe und Flugzeuge",ZH,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",BE,abt-total,569,0,569,521,0,521,48,0,48
"Kraftfahrzeuge, Schiffe und Flugzeuge",BE,EFZ,499,0,499,452,0,452,47,0,47
"Kraftfahrzeuge, Schiffe und Flugzeuge",BE,EBA,70,0,70,69,0,69,1,0,1
"Kraftfahrzeuge, Schiffe und Flugzeuge",BE,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",LU,abt-total,274,0,274,258,0,258,16,0,16
"Kraftfahrzeuge, Schiffe und Flugzeuge",LU,EFZ,230,0,230,215,0,215,15,0,15
"Kraftfahrzeuge, Schiffe und Flugzeuge",LU,EBA,44,0,44,43,0,43,1,0,1
"Kraftfahrzeuge, Schiffe und Flugzeuge",LU,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",UR,abt-total,28,0,28,26,0,26,2,0,2
"Kraftfahrzeuge, Schiffe und Flugzeuge",UR,EFZ,27,0,27,25,0,25,2,0,2
"Kraftfahrzeuge, Schiffe und Flugzeuge",UR,EBA,1,0,1,1,0,1,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",UR,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",SZ,abt-total,83,0,83,80,0,80,3,0,3
"Kraftfahrzeuge, Schiffe und Flugzeuge",SZ,EFZ,74,0,74,71,0,71,3,0,3
"Kraftfahrzeuge, Schiffe und Flugzeuge",SZ,EBA,9,0,9,9,0,9,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",SZ,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",OW,abt-total,17,0,17,16,0,16,1,0,1
"Kraftfahrzeuge, Schiffe und Flugzeuge",OW,EFZ,17,0,17,16,0,16,1,0,1
"Kraftfahrzeuge, Schiffe und Flugzeuge",OW,EBA,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",OW,nReglementiert,0,0,0,0,0,0,0,0,0
"Kraftfahrzeuge, Schiffe und Flugzeuge",NW,abt-total,16,0,16,15,0,15,1,0,1
"Kraftfahrzeuge, Schiffe und Flugzeuge",NW,EFZ,16,0,16,15,0,15,1,0,1
