Ausbildungsfeld,Canton,Ausbildungstyp,Geschlecht_Total,Geschlecht_Vollschulisch,Geschlecht_Dual,Mann_Total,Mann_Vollschulisch,Mann_Dual,Frau_Total,Frau_Vollschulisch,Frau_Dual
Design,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Design,ZG,abt-total,5,0,5,2,0,2,3,0,3
Design,ZG,EFZ,5,0,5,2,0,2,3,0,3
Design,ZG,EBA,0,0,0,0,0,0,0,0,0
Design,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Design,FR,abt-total,16,0,16,5,0,5,11,0,11
Design,FR,EFZ,16,0,16,5,0,5,11,0,11
Design,FR,EBA,0,0,0,0,0,0,0,0,0
Design,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Design,SO,abt-total,5,0,5,1,0,1,4,0,4
Design,SO,EFZ,5,0,5,1,0,1,4,0,4
Design,SO,EBA,0,0,0,0,0,0,0,0,0
Design,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Design,BS,abt-total,15,0,15,5,0,5,10,0,10
Design,BS,EFZ,15,0,15,5,0,5,10,0,10
Design,BS,EBA,0,0,0,0,0,0,0,0,0
Design,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Design,BL,abt-total,8,0,8,1,0,1,7,0,7
Design,BL,EFZ,8,0,8,1,0,1,7,0,7
Design,BL,EBA,0,0,0,0,0,0,0,0,0
Design,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Design,SH,abt-total,2,0,2,0,0,0,2,0,2
Design,SH,EFZ,2,0,2,0,0,0,2,0,2
Design,SH,EBA,0,0,0,0,0,0,0,0,0
Design,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Design,AR,abt-total,0,0,0,0,0,0,0,0,0
Design,AR,EFZ,0,0,0,0,0,0,0,0,0
Design,AR,EBA,0,0,0,0,0,0,0,0,0
Design,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Design,AI,abt-total,1,0,1,0,0,0,1,0,1
Design,AI,EFZ,1,0,1,0,0,0,1,0,1
Design,AI,EBA,0,0,0,0,0,0,0,0,0
Design,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Design,SG,abt-total,31,0,31,10,0,10,21,0,21
Design,SG,EFZ,31,0,31,10,0,10,21,0,21
Design,SG,EBA,0,0,0,0,0,0,0,0,0
Design,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Design,GR,abt-total,11,0,11,3,0,3,8,0,8
Design,GR,EFZ,11,0,11,3,0,3,8,0,8
Design,GR,EBA,0,0,0,0,0,0,0,0,0
Design,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Design,AG,abt-total,27,0,27,7,0,7,20,0,20
Design,AG,EFZ,27,0,27,7,0,7,20,0,20
Design,AG,EBA,0,0,0,0,0,0,0,0,0
Design,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Design,TG,abt-total,8,0,8,4,0,4,4,0,4
Design,TG,EFZ,8,0,8,4,0,4,4,0,4
Design,TG,EBA,0,0,0,0,0,0,0,0,0
Design,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Design,TI,abt-total,35,21,14,9,5,4,26,16,10
Design,TI,EFZ,35,21,14,9,5,4,26,16,10
Design,TI,EBA,0,0,0,0,0,0,0,0,0
Design,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Design,VD,abt-total,84,32,52,30,6,24,54,26,28
Design,VD,EFZ,84,32,52,30,6,24,54,26,28
Design,VD,EBA,0,0,0,0,0,0,0,0,0
Design,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Design,VS,abt-total,14,0,14,6,0,6,8,0,8
Design,VS,EFZ,14,0,14,6,0,6,8,0,8
Design,VS,EBA,0,0,0,0,0,0,0,0,0
Design,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Design,NE,abt-total,8,0,8,5,0,5,3,0,3
Design,NE,EFZ,8,0,8,5,0,5,3,0,3
Design,NE,EBA,0,0,0,0,0,0,0,0,0
Design,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Design,GE,abt-total,20,0,20,8,0,8,12,0,12
Design,GE,EFZ,20,0,20,8,0,8,12,0,12
Design,GE,EBA,0,0,0,0,0,0,0,0,0
Design,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Design,JU,abt-total,0,0,0,0,0,0,0,0,0
Design,JU,EFZ,0,0,0,0,0,0,0,0,0
Design,JU,EBA,0,0,0,0,0,0,0,0,0
Design,JU,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,,abt-total,544,62,482,75,8,67,469,54,415
Kunstgewerbe,,EFZ,526,62,464,75,8,67,451,54,397
Kunstgewerbe,,EBA,18,0,18,0,0,0,18,0,18
Kunstgewerbe,,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,ZH,abt-total,97,0,97,13,0,13,84,0,84
Kunstgewerbe,ZH,EFZ,92,0,92,13,0,13,79,0,79
Kunstgewerbe,ZH,EBA,5,0,5,0,0,0,5,0,5
Kunstgewerbe,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,BE,abt-total,90,13,77,7,0,7,83,13,70
Kunstgewerbe,BE,EFZ,89,13,76,7,0,7,82,13,69
Kunstgewerbe,BE,EBA,1,0,1,0,0,0,1,0,1
Kunstgewerbe,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,LU,abt-total,31,0,31,3,0,3,28,0,28
Kunstgewerbe,LU,EFZ,29,0,29,3,0,3,26,0,26
Kunstgewerbe,LU,EBA,2,0,2,0,0,0,2,0,2
Kunstgewerbe,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,UR,abt-total,2,0,2,0,0,0,2,0,2
Kunstgewerbe,UR,EFZ,2,0,2,0,0,0,2,0,2
Kunstgewerbe,UR,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,SZ,abt-total,12,0,12,1,0,1,11,0,11
Kunstgewerbe,SZ,EFZ,12,0,12,1,0,1,11,0,11
Kunstgewerbe,SZ,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,OW,abt-total,1,0,1,0,0,0,1,0,1
Kunstgewerbe,OW,EFZ,1,0,1,0,0,0,1,0,1
Kunstgewerbe,OW,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,NW,abt-total,2,0,2,0,0,0,2,0,2
Kunstgewerbe,NW,EFZ,1,0,1,0,0,0,1,0,1
Kunstgewerbe,NW,EBA,1,0,1,0,0,0,1,0,1
Kunstgewerbe,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,GL,abt-total,8,0,8,1,0,1,7,0,7
Kunstgewerbe,GL,EFZ,8,0,8,1,0,1,7,0,7
Kunstgewerbe,GL,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,ZG,abt-total,1,0,1,0,0,0,1,0,1
Kunstgewerbe,ZG,EFZ,1,0,1,0,0,0,1,0,1
Kunstgewerbe,ZG,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,FR,abt-total,11,0,11,2,0,2,9,0,9
Kunstgewerbe,FR,EFZ,11,0,11,2,0,2,9,0,9
Kunstgewerbe,FR,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,SO,abt-total,15,0,15,3,0,3,12,0,12
Kunstgewerbe,SO,EFZ,13,0,13,3,0,3,10,0,10
Kunstgewerbe,SO,EBA,2,0,2,0,0,0,2,0,2
Kunstgewerbe,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,BS,abt-total,9,0,9,3,0,3,6,0,6
Kunstgewerbe,BS,EFZ,9,0,9,3,0,3,6,0,6
Kunstgewerbe,BS,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,BL,abt-total,10,0,10,2,0,2,8,0,8
Kunstgewerbe,BL,EFZ,9,0,9,2,0,2,7,0,7
Kunstgewerbe,BL,EBA,1,0,1,0,0,0,1,0,1
Kunstgewerbe,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,SH,abt-total,6,0,6,1,0,1,5,0,5
Kunstgewerbe,SH,EFZ,5,0,5,1,0,1,4,0,4
Kunstgewerbe,SH,EBA,1,0,1,0,0,0,1,0,1
Kunstgewerbe,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,AR,abt-total,4,0,4,0,0,0,4,0,4
Kunstgewerbe,AR,EFZ,4,0,4,0,0,0,4,0,4
Kunstgewerbe,AR,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,AI,abt-total,1,0,1,0,0,0,1,0,1
Kunstgewerbe,AI,EFZ,1,0,1,0,0,0,1,0,1
Kunstgewerbe,AI,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,SG,abt-total,42,0,42,6,0,6,36,0,36
Kunstgewerbe,SG,EFZ,40,0,40,6,0,6,34,0,34
Kunstgewerbe,SG,EBA,2,0,2,0,0,0,2,0,2
Kunstgewerbe,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,GR,abt-total,5,0,5,0,0,0,5,0,5
Kunstgewerbe,GR,EFZ,5,0,5,0,0,0,5,0,5
Kunstgewerbe,GR,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,AG,abt-total,40,0,40,3,0,3,37,0,37
Kunstgewerbe,AG,EFZ,39,0,39,3,0,3,36,0,36
Kunstgewerbe,AG,EBA,1,0,1,0,0,0,1,0,1
Kunstgewerbe,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,TG,abt-total,14,0,14,1,0,1,13,0,13
Kunstgewerbe,TG,EFZ,13,0,13,1,0,1,12,0,12
Kunstgewerbe,TG,EBA,1,0,1,0,0,0,1,0,1
Kunstgewerbe,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,TI,abt-total,8,0,8,2,0,2,6,0,6
Kunstgewerbe,TI,EFZ,8,0,8,2,0,2,6,0,6
Kunstgewerbe,TI,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,VD,abt-total,61,8,53,17,2,15,44,6,38
Kunstgewerbe,VD,EFZ,60,8,52,17,2,15,43,6,37
Kunstgewerbe,VD,EBA,1,0,1,0,0,0,1,0,1
Kunstgewerbe,VD,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,VS,abt-total,11,0,11,0,0,0,11,0,11
Kunstgewerbe,VS,EFZ,11,0,11,0,0,0,11,0,11
Kunstgewerbe,VS,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,VS,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,NE,abt-total,14,8,6,1,0,1,13,8,5
Kunstgewerbe,NE,EFZ,14,8,6,1,0,1,13,8,5
Kunstgewerbe,NE,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,NE,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,GE,abt-total,44,33,11,9,6,3,35,27,8
Kunstgewerbe,GE,EFZ,44,33,11,9,6,3,35,27,8
Kunstgewerbe,GE,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,GE,nReglementiert,0,0,0,0,0,0,0,0,0
Kunstgewerbe,JU,abt-total,5,0,5,0,0,0,5,0,5
Kunstgewerbe,JU,EFZ,5,0,5,0,0,0,5,0,5
Kunstgewerbe,JU,EBA,0,0,0,0,0,0,0,0,0
Kunstgewerbe,JU,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",,abt-total,98,0,98,25,0,25,73,0,73
"Bibliothek, Informationswesen, Archiv",,EFZ,98,0,98,25,0,25,73,0,73
"Bibliothek, Informationswesen, Archiv",,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",ZH,abt-total,9,0,9,3,0,3,6,0,6
"Bibliothek, Informationswesen, Archiv",ZH,EFZ,9,0,9,3,0,3,6,0,6
"Bibliothek, Informationswesen, Archiv",ZH,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",ZH,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",BE,abt-total,11,0,11,1,0,1,10,0,10
"Bibliothek, Informationswesen, Archiv",BE,EFZ,11,0,11,1,0,1,10,0,10
"Bibliothek, Informationswesen, Archiv",BE,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",BE,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",LU,abt-total,3,0,3,1,0,1,2,0,2
"Bibliothek, Informationswesen, Archiv",LU,EFZ,3,0,3,1,0,1,2,0,2
"Bibliothek, Informationswesen, Archiv",LU,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",LU,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",UR,abt-total,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",UR,EFZ,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",UR,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",UR,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SZ,abt-total,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SZ,EFZ,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SZ,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SZ,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",OW,abt-total,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",OW,EFZ,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",OW,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",OW,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",NW,abt-total,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",NW,EFZ,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",NW,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",NW,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",GL,abt-total,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",GL,EFZ,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",GL,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",GL,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",ZG,abt-total,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",ZG,EFZ,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",ZG,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",ZG,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",FR,abt-total,2,0,2,1,0,1,1,0,1
"Bibliothek, Informationswesen, Archiv",FR,EFZ,2,0,2,1,0,1,1,0,1
"Bibliothek, Informationswesen, Archiv",FR,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",FR,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SO,abt-total,2,0,2,1,0,1,1,0,1
"Bibliothek, Informationswesen, Archiv",SO,EFZ,2,0,2,1,0,1,1,0,1
"Bibliothek, Informationswesen, Archiv",SO,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SO,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",BS,abt-total,5,0,5,0,0,0,5,0,5
"Bibliothek, Informationswesen, Archiv",BS,EFZ,5,0,5,0,0,0,5,0,5
"Bibliothek, Informationswesen, Archiv",BS,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",BS,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",BL,abt-total,2,0,2,0,0,0,2,0,2
"Bibliothek, Informationswesen, Archiv",BL,EFZ,2,0,2,0,0,0,2,0,2
"Bibliothek, Informationswesen, Archiv",BL,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",Bl,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SH,abt-total,3,0,3,1,0,1,2,0,2
"Bibliothek, Informationswesen, Archiv",SH,EFZ,3,0,3,1,0,1,2,0,2
"Bibliothek, Informationswesen, Archiv",SH,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SH,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",AR,abt-total,1,0,1,0,0,0,1,0,1
"Bibliothek, Informationswesen, Archiv",AR,EFZ,1,0,1,0,0,0,1,0,1
"Bibliothek, Informationswesen, Archiv",AR,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",AR,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",AI,abt-total,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",AI,EFZ,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",AI,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",AI,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SG,abt-total,3,0,3,0,0,0,3,0,3
"Bibliothek, Informationswesen, Archiv",SG,EFZ,3,0,3,0,0,0,3,0,3
"Bibliothek, Informationswesen, Archiv",SG,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",SG,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",GR,abt-total,1,0,1,1,0,1,0,0,0
"Bibliothek, Informationswesen, Archiv",GR,EFZ,1,0,1,1,0,1,0,0,0
"Bibliothek, Informationswesen, Archiv",GR,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",GR,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",AG,abt-total,2,0,2,1,0,1,1,0,1
"Bibliothek, Informationswesen, Archiv",AG,EFZ,2,0,2,1,0,1,1,0,1
"Bibliothek, Informationswesen, Archiv",AG,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",AG,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",TG,abt-total,1,0,1,0,0,0,1,0,1
"Bibliothek, Informationswesen, Archiv",TG,EFZ,1,0,1,0,0,0,1,0,1
"Bibliothek, Informationswesen, Archiv",TG,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",TG,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",TI,abt-total,1,0,1,0,0,0,1,0,1
"Bibliothek, Informationswesen, Archiv",TI,EFZ,1,0,1,0,0,0,1,0,1
"Bibliothek, Informationswesen, Archiv",TI,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",TI,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",VD,abt-total,30,0,30,7,0,7,23,0,23
"Bibliothek, Informationswesen, Archiv",VD,EFZ,30,0,30,7,0,7,23,0,23
"Bibliothek, Informationswesen, Archiv",VD,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",VD,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",VS,abt-total,6,0,6,1,0,1,5,0,5
"Bibliothek, Informationswesen, Archiv",VS,EFZ,6,0,6,1,0,1,5,0,5
"Bibliothek, Informationswesen, Archiv",VS,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",VS,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",NE,abt-total,6,0,6,3,0,3,3,0,3
"Bibliothek, Informationswesen, Archiv",NE,EFZ,6,0,6,3,0,3,3,0,3
"Bibliothek, Informationswesen, Archiv",NE,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",NE,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",GE,abt-total,7,0,7,3,0,3,4,0,4
"Bibliothek, Informationswesen, Archiv",GE,EFZ,7,0,7,3,0,3,4,0,4
"Bibliothek, Informationswesen, Archiv",GE,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",GE,nReglementiert,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",JU,abt-total,3,0,3,1,0,1,2,0,2
"Bibliothek, Informationswesen, Archiv",JU,EFZ,3,0,3,1,0,1,2,0,2
"Bibliothek, Informationswesen, Archiv",JU,EBA,0,0,0,0,0,0,0,0,0
"Bibliothek, Informationswesen, Archiv",JU,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,,abt-total,10114,0,10114,3958,0,3958,6156,0,6156
Handel,,EFZ,8389,0,8389,3312,0,3312,5077,0,5077
Handel,,EBA,1725,0,1725,646,0,646,1079,0,1079
Handel,,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,ZH,abt-total,1733,0,1733,730,0,730,1003,0,1003
Handel,ZH,EFZ,1466,0,1466,619,0,619,847,0,847
Handel,ZH,EBA,267,0,267,111,0,111,156,0,156
Handel,ZH,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,BE,abt-total,1285,0,1285,459,0,459,826,0,826
Handel,BE,EFZ,1059,0,1059,374,0,374,685,0,685
Handel,BE,EBA,226,0,226,85,0,85,141,0,141
Handel,BE,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,LU,abt-total,597,0,597,199,0,199,398,0,398
Handel,LU,EFZ,476,0,476,167,0,167,309,0,309
Handel,LU,EBA,121,0,121,32,0,32,89,0,89
Handel,LU,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,UR,abt-total,34,0,34,5,0,5,29,0,29
Handel,UR,EFZ,31,0,31,5,0,5,26,0,26
Handel,UR,EBA,3,0,3,0,0,0,3,0,3
Handel,UR,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,SZ,abt-total,157,0,157,50,0,50,107,0,107
Handel,SZ,EFZ,126,0,126,41,0,41,85,0,85
Handel,SZ,EBA,31,0,31,9,0,9,22,0,22
Handel,SZ,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,OW,abt-total,35,0,35,9,0,9,26,0,26
Handel,OW,EFZ,27,0,27,6,0,6,21,0,21
Handel,OW,EBA,8,0,8,3,0,3,5,0,5
Handel,OW,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,NW,abt-total,44,0,44,10,0,10,34,0,34
Handel,NW,EFZ,41,0,41,9,0,9,32,0,32
Handel,NW,EBA,3,0,3,1,0,1,2,0,2
Handel,NW,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,GL,abt-total,58,0,58,13,0,13,45,0,45
Handel,GL,EFZ,51,0,51,11,0,11,40,0,40
Handel,GL,EBA,7,0,7,2,0,2,5,0,5
Handel,GL,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,ZG,abt-total,170,0,170,58,0,58,112,0,112
Handel,ZG,EFZ,136,0,136,43,0,43,93,0,93
Handel,ZG,EBA,34,0,34,15,0,15,19,0,19
Handel,ZG,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,FR,abt-total,318,0,318,111,0,111,207,0,207
Handel,FR,EFZ,290,0,290,105,0,105,185,0,185
Handel,FR,EBA,28,0,28,6,0,6,22,0,22
Handel,FR,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,SO,abt-total,348,0,348,151,0,151,197,0,197
Handel,SO,EFZ,249,0,249,106,0,106,143,0,143
Handel,SO,EBA,99,0,99,45,0,45,54,0,54
Handel,SO,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,BS,abt-total,307,0,307,125,0,125,182,0,182
Handel,BS,EFZ,240,0,240,101,0,101,139,0,139
Handel,BS,EBA,67,0,67,24,0,24,43,0,43
Handel,BS,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,BL,abt-total,279,0,279,142,0,142,137,0,137
Handel,BL,EFZ,209,0,209,109,0,109,100,0,100
Handel,BL,EBA,70,0,70,33,0,33,37,0,37
Handel,Bl,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,SH,abt-total,109,0,109,48,0,48,61,0,61
Handel,SH,EFZ,98,0,98,43,0,43,55,0,55
Handel,SH,EBA,11,0,11,5,0,5,6,0,6
Handel,SH,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,AR,abt-total,32,0,32,13,0,13,19,0,19
Handel,AR,EFZ,22,0,22,9,0,9,13,0,13
Handel,AR,EBA,10,0,10,4,0,4,6,0,6
Handel,AR,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,AI,abt-total,25,0,25,1,0,1,24,0,24
Handel,AI,EFZ,21,0,21,1,0,1,20,0,20
Handel,AI,EBA,4,0,4,0,0,0,4,0,4
Handel,AI,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,SG,abt-total,816,0,816,274,0,274,542,0,542
Handel,SG,EFZ,666,0,666,236,0,236,430,0,430
Handel,SG,EBA,150,0,150,38,0,38,112,0,112
Handel,SG,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,GR,abt-total,241,0,241,83,0,83,158,0,158
Handel,GR,EFZ,201,0,201,73,0,73,128,0,128
Handel,GR,EBA,40,0,40,10,0,10,30,0,30
Handel,GR,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,AG,abt-total,844,0,844,327,0,327,517,0,517
Handel,AG,EFZ,688,0,688,275,0,275,413,0,413
Handel,AG,EBA,156,0,156,52,0,52,104,0,104
Handel,AG,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,TG,abt-total,337,0,337,127,0,127,210,0,210
Handel,TG,EFZ,264,0,264,97,0,97,167,0,167
Handel,TG,EBA,73,0,73,30,0,30,43,0,43
Handel,TG,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,TI,abt-total,302,0,302,147,0,147,155,0,155
Handel,TI,EFZ,258,0,258,127,0,127,131,0,131
Handel,TI,EBA,44,0,44,20,0,20,24,0,24
Handel,TI,nReglementiert,0,0,0,0,0,0,0,0,0
Handel,VD,abt-total,887,0,887,377,0,377,510,0,510
Handel,VD,EFZ,759,0,759,319,0,319,440,0,440
Handel,VD,EBA,128,0,128,58,0,58,70,0,70
Handel,VD,nReglementiert,0,0,0,0,0,0,0,0,0
